process_nm,tmus,texture_rate,rops,pixel_rate,direct_x,shader,open_gl,memory_mb,memory_speed_mhz,memory_type,memory_bandwidth_gbs,boost_clock_mhz,psu_w,min_ram_mb,recom_ram_mb,min_vram_mb,recom_vram_mb,min_os,recom_os,min_direct_x,recom_direct_x,min_hdd_mb,recom_hdd_mb,release_date,name
28.0,18.0,15.5,,7.0,12.0,5.0,4.4,2048.0,900.0,3.0,21.6,427.5,375.0,2048.0,4096.0,,,Windows XP 32-bit,Windows XP 64-bit,,,1024.0,1024.0,2016-05-20,The Way
15.0,112.0,159.5,40.0,61.5,12.05,5.0,4.5,7168.0,2001.0,5.0,224.1,1487.5,450.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,40960.0,40960.0,2020-06-16,The Waylanders
15.0,132.0,192.0,48.0,74.5,12.05,5.0,4.5,6144.0,1876.0,5.0,240.15,1474.5,475.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 7 64-bit,12.0,12.0,40960.0,40960.0,2022-01-01,The Wayward Realms
60.0,32.0,18.5,14.0,9.0,10.05,4.05,2.7,320.0,815.0,3.0,45.75,,425.0,1024.0,1024.0,,,Windows XP 32-bit,Windows 10 64-bit,9.0,9.0,,,2020-01-09,The White Door
34.0,36.0,34.0,16.0,15.5,11.05,5.0,4.199999999999999,1536.0,1225.0,5.0,78.4,,425.0,4096.0,4096.0,1024.0,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,1024.0,10240.0,2017-02-08,The Wild Eight
21.0,116.0,141.5,60.0,73.0,12.0,2.5,2.2,2048.0,1751.5,2.5,112.2,589.0,500.0,8192.0,12288.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,10240.0,40960.0,2020-07-10,The Wind Road
47.5,44.0,33.0,8.0,9.0,10.5,4.5,3.55,1024.0,1050.0,4.0,67.2,,425.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,4096.0,4096.0,2015-11-27,The Witcher Adventure Game
60.0,52.0,31.0,22.0,13.0,10.05,4.05,2.6500000000000004,704.0,996.0,3.0,87.75,,475.0,1024.0,4096.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,16384.0,19456.0,2011-05-17,The Witcher II
28.0,144.0,145.5,48.0,48.0,11.6,5.0,4.4,3072.0,1501.0,5.0,272.15,542.5,650.0,6144.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,40960.0,40960.0,2015-05-19,The Witcher III
28.0,144.0,145.5,48.0,48.0,11.6,5.0,4.4,3072.0,1501.0,5.0,272.15,542.5,650.0,6144.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,40960.0,40960.0,2016-08-30,The Witcher III - Game of the Year Edition
28.0,144.0,145.5,48.0,48.0,11.6,5.0,4.4,3072.0,1501.0,5.0,272.15,542.5,650.0,6144.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,40960.0,40960.0,2016-05-31,The Witcher III: Wild Hunt - Blood and Wine
28.0,144.0,145.5,48.0,48.0,11.6,5.0,4.4,3072.0,1501.0,5.0,272.15,542.5,650.0,6144.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,40960.0,40960.0,2015-10-12,The Witcher III: Wild Hunt - Hearts of Stone
28.0,176.0,162.5,56.0,52.0,11.15,5.0,4.3,3584.0,1376.0,5.0,304.2,451.0,675.0,4096.0,8192.0,,,Windows 7 32-bit,Windows 7 64-bit,9.0,10.0,4096.0,4096.0,2016-01-26,The Witness
15.0,112.0,159.5,40.0,61.5,12.05,5.0,4.5,7168.0,2001.0,5.0,224.1,1487.5,450.0,8192.0,8192.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,20480.0,20480.0,2020-06-04,The Wizards - Dark Times
55.0,32.0,17.5,8.0,6.5,10.05,4.05,2.55,896.0,600.0,2.0,23.2,,375.0,3072.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2013-10-11,The Wolf Among Us
55.0,32.0,17.5,8.0,6.5,10.05,4.05,2.55,896.0,600.0,2.0,23.2,,375.0,3072.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2014-02-04,The Wolf Among Us - Episode 2: Smoke & Mirrors
55.0,32.0,16.0,16.0,8.0,10.0,4.0,2.1,768.0,500.0,2.0,24.0,,350.0,3072.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2014-04-08,The Wolf Among Us - Episode 3: A Crooked Mile
55.0,32.0,16.0,16.0,8.0,10.0,4.0,2.1,768.0,500.0,2.0,24.0,,350.0,3072.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2014-05-27,The Wolf Among Us - Episode 4: In Sheeps Clothing
55.0,32.0,16.0,16.0,8.0,10.0,4.0,2.1,768.0,500.0,2.0,24.0,,350.0,3072.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2014-07-08,The Wolf Among Us - Episode 5: Cry Wolf
11.5,84.0,149.5,40.0,70.5,12.05,5.7,4.55,5120.0,1876.0,5.5,208.1,1777.0,425.0,4096.0,8192.0,1000.0,3000.0,Windows 7 64-bit,Windows 7 64-bit,9.0,9.0,15360.0,15360.0,2020-05-19,The Wonderful 101
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-11-05,The World 2
,,,,,9.0,2.5,2.0,256.0,840.0,3.0,42.55,,175.0,,1024.0,,,Windows 2000,Windows XP 32-bit,8.0,9.0,,,2012-01-24,The Wreckless
55.0,32.0,16.0,16.0,8.0,10.0,4.0,2.1,768.0,500.0,2.0,24.0,,350.0,3072.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2016-01-01,The X-Files
15.0,132.0,197.5,48.0,75.5,12.05,5.0,4.5,8192.0,2001.0,5.0,256.15,1511.5,500.0,4096.0,8192.0,,,Windows 8 64-bit,Windows 10 64-bit,10.0,10.0,2048.0,2048.0,2020-02-05,The Yellow King
28.0,152.0,170.5,64.0,72.5,12.0,5.0,4.4,6144.0,1626.5,5.0,304.2,608.0,550.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,,4096.0,4096.0,2016-05-04,TheBluVR
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2013-10-20,TheEndofLife
28.0,24.0,25.0,,8.0,11.2,5.0,4.3,2048.0,900.0,3.0,28.8,1050.0,400.0,4096.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,3072.0,3072.0,2014-12-15,TheHunter: Primal
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-11-20,Thea:The Awakening
60.0,36.0,22.5,16.0,10.5,10.05,4.05,2.7,384.0,865.0,3.0,55.35,,425.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,9.0,4096.0,4096.0,2011-03-08,Theatre of War 3: Korea
47.5,44.0,33.0,8.0,9.0,10.5,4.5,3.55,1024.0,1050.0,4.0,67.2,,425.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,10.0,5120.0,5120.0,2014-02-27,Theme Park Studio
34.0,8.0,4.5,,2.5,11.0,5.0,4.2,768.0,849.0,3.0,13.6,,275.0,4096.0,8192.0,512.0,750.0,Windows 7 64-bit,Windows 10 64-bit,9.0,10.0,3072.0,3072.0,2020-05-01,Thems Fightin Herds
60.0,36.0,22.5,16.0,10.5,10.05,4.05,3.3,384.0,865.0,3.0,55.35,,425.0,2048.0,4096.0,,,Windows Vista 32-bit,Windows 7 64-bit,9.0,9.0,5120.0,5120.0,2015-02-24,There Came An Echo
31.0,6.0,5.5,,4.0,11.05,5.0,4.2,512.0,849.0,3.0,20.0,575.0,300.0,4096.0,4096.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,10.0,1024.0,1024.0,2020-08-06,There Is No Game: Wrong Dimension
28.0,112.0,100.0,32.0,28.5,11.1,5.0,4.2,2560.0,1376.0,5.0,216.15,490.0,500.0,3072.0,8192.0,1024.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,9.0,9.0,4096.0,4096.0,2019-06-18,They Are Billions
72.5,36.0,23.0,16.0,11.0,10.0,4.0,2.6,512.0,864.0,3.0,81.8,,475.0,1536.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2012-08-29,They Bleed Pixels
28.0,88.0,79.5,28.0,25.5,11.15,5.0,4.3,1792.0,1400.0,5.0,156.8,906.5,475.0,4096.0,6144.0,512.0,512.0,Windows Vista 64-bit,Windows 7 64-bit,10.0,11.0,20480.0,20480.0,2014-02-25,Thief 2014
14.0,48.0,62.5,24.0,33.0,12.05,,2.25,3072.0,1751.0,2.5,56.05,1327.5,325.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,10.0,5120.0,5120.0,2018-11-09,Thief Simulator
15.0,112.0,165.0,40.0,62.5,12.05,5.0,4.5,7168.0,2001.0,5.0,224.1,1524.5,450.0,8192.0,8192.0,2048.0,6144.0,Windows 7 64-bit,Windows 10 64-bit,10.0,11.0,7168.0,7168.0,2022-01-01,Thief Simulator 2
21.0,136.0,174.5,48.0,60.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1278.0,500.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,8192.0,8192.0,2019-11-12,Thief Simulator VR
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-09-26,Thief Town
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2017-03-30,Thimbleweed Park
52.5,52.0,35.5,22.0,15.0,10.5,4.5,2.6500000000000004,960.0,1099.5,4.0,94.35,,475.0,2048.0,4096.0,512.0,1024.0,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,5120.0,5120.0,2014-11-14,This War Of Mine
52.5,52.0,35.5,22.0,15.0,10.5,4.5,2.6500000000000004,960.0,1099.5,4.0,94.35,,475.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,5120.0,5120.0,2016-06-01,This War of Mine - The Little Ones
52.5,52.0,35.5,22.0,15.0,10.5,4.5,2.6500000000000004,960.0,1099.5,4.0,94.35,,475.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,5120.0,5120.0,2015-03-09,This War of Mine - War Child Charity
52.5,52.0,35.5,22.0,15.0,10.5,4.5,2.6500000000000004,960.0,1099.5,4.0,94.35,,475.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,5120.0,5120.0,2019-08-06,This War of Mine: Stories - Fading Embers (ep. 3)
52.5,52.0,35.5,22.0,15.0,10.5,4.5,2.6500000000000004,960.0,1099.5,4.0,94.35,,475.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,5120.0,5120.0,2017-11-14,This War of Mine: Stories - Father's Promise (ep. 1)
52.5,52.0,35.5,22.0,15.0,10.5,4.5,2.6500000000000004,960.0,1099.5,4.0,94.35,,475.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,5120.0,5120.0,2018-11-14,This War of Mine: Stories - The Last Broadcast (ep. 2)
40.0,64.0,48.5,32.0,24.5,11.0,5.0,3.65,1024.0,1000.5,5.0,128.05,,475.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 10 64-bit,9.0,11.0,5120.0,5120.0,2016-08-02,This is the Police
40.0,64.0,48.5,32.0,24.5,11.0,5.0,3.65,1024.0,1000.5,5.0,128.05,,475.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 10 64-bit,9.0,11.0,5120.0,5120.0,2018-08-02,This is the Police 2
28.0,80.0,81.5,28.0,28.5,11.1,5.0,4.25,2048.0,1351.0,5.0,148.89999999999998,516.5,475.0,4096.0,4096.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,7168.0,7168.0,2020-10-15,This is the Zodiac Speaking
27.5,12.0,8.0,8.0,5.0,10.5,4.5,3.5999999999999996,256.0,450.0,3.0,28.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2012-06-27,Thomas Was Alone
40.0,110.0,79.0,56.0,40.0,11.0,5.0,3.65,1792.0,962.0,5.0,216.7,,625.0,4096.0,8192.0,,,Windows Vista 64-bit,Windows 10 64-bit,10.0,10.0,9216.0,9216.0,2020-05-28,Those Who Remain
60.0,36.0,23.0,16.0,11.0,10.05,4.05,2.7,512.0,1013.0,3.5,64.85,,425.0,2048.0,3072.0,,,Windows XP 32-bit,Windows Vista 32-bit,9.0,10.0,,,2014-07-07,Three Dead Zed
34.0,44.0,37.5,20.0,17.0,11.05,5.0,4.2,1024.0,1041.0,5.0,81.95,,450.0,2048.0,8192.0,,,Windows 7 32-bit,Windows 10 64-bit,9.0,9.0,3072.0,3072.0,2021-02-05,Three Kingdoms The Last Warlord
28.0,72.0,72.0,28.0,27.5,11.6,5.0,4.4,2048.0,1451.0,5.0,161.7,991.5,475.0,4096.0,4096.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,15360.0,15360.0,2018-10-23,Thronebreaker: The Witcher Tales
28.0,36.0,37.0,16.0,16.5,11.1,5.0,4.25,1024.0,1187.5,5.0,76.0,,425.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,10.0,2048.0,2048.0,2020-01-30,Through the Darkest of Times
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2015-02-15,Thug III
47.5,24.0,15.0,,4.0,10.55,4.55,3.6,1024.0,800.0,2.5,25.6,,350.0,2048.0,3072.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,9.0,2048.0,2048.0,2013-05-15,Thunder Wolves
28.0,144.0,145.5,48.0,48.0,11.6,5.0,4.4,3072.0,1501.0,5.0,272.15,542.5,650.0,4096.0,6144.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,15360.0,15360.0,2019-11-25,Tides of Existence
28.0,20.0,21.0,,8.0,11.1,5.0,4.25,2048.0,1076.0,4.0,34.45,525.0,375.0,4096.0,8192.0,,,Windows 7 32-bit,Windows 7 64-bit,9.0,11.0,10240.0,10240.0,2016-10-25,Tiger Knight: Empire War
40.0,4.0,2.0,,2.0,10.0,4.0,2.6,256.0,200.0,2.0,6.4,,175.0,,1024.0,,,Windows XP 32-bit,,9.0,9.0,3072.0,3072.0,2007-08-28,Tiger Woods PGA Tour 08
52.5,40.0,23.0,14.0,10.0,10.5,4.5,2.6500000000000004,960.0,999.5,4.0,87.95,,450.0,1024.0,2048.0,,,Windows XP 32-bit,,9.0,9.0,6144.0,6144.0,2011-09-06,Tiger Woods PGA Tour 12: The Masters
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,256.0,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2016-02-25,Tigers on the Hunt
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-01-26,Til its Over
28.0,60.0,57.5,16.0,15.5,11.1,5.0,4.25,1024.0,1425.0,5.0,91.2,,425.0,2048.0,2048.0,512.0,1024.0,Windows 7 32-bit,Windows 7 64-bit,9.0,9.0,,,2015-10-20,Timber and Stone
9.5,144.0,247.0,64.0,109.5,12.05,5.55,4.55,8192.0,1750.0,6.0,448.0,1717.5,500.0,4096.0,16384.0,2048.0,8192.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,3072.0,5120.0,2021-09-15,Timberborn
15.0,172.0,269.0,60.0,96.0,12.05,5.0,4.45,8192.0,1251.0,1.5,256.15,841.5,550.0,4096.0,8192.0,4096.0,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,3072.0,3072.0,2018-04-10,Time Carnage
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows 10 32-bit,9.0,9.0,,,2020-09-30,Time Golf Squad
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-02-12,Time Rifters
28.0,112.0,100.0,28.0,25.0,11.1,5.0,4.25,2560.0,1376.0,5.0,192.1,490.0,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,35840.0,35840.0,2019-11-11,Time Squared
40.0,36.0,29.5,16.0,13.5,11.0,5.0,3.65,1024.0,1051.0,5.0,67.25,,425.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,20480.0,20480.0,2020-11-06,Time To Stop Time
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2013-12-12,Time is War
28.0,36.0,37.0,16.0,16.5,11.1,5.0,4.25,1024.0,1187.5,5.0,76.0,,425.0,2048.0,4096.0,1024.0,,Windows 7 32-bit,Windows 7 64-bit,9.0,9.0,2048.0,2048.0,2016-02-01,Time of Dragons
40.0,8.0,4.5,,2.0,9.5,3.0,2.05,256.0,840.0,3.0,42.55,,175.0,1024.0,2048.0,,,Windows XP 32-bit,,9.0,9.0,4096.0,8192.0,2007-10-30,TimeShift
28.0,52.0,49.5,16.0,15.5,11.1,5.0,4.25,1024.0,1237.5,5.0,79.2,,425.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,12.0,1024.0,2048.0,2020-05-21,Timelie
,,,,,8.55,2.2,1.45,160.0,266.5,,4.25,,,,,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2006-11-21,Timothy and Titus: Saints Martyrs Heroes
34.0,32.0,25.5,16.0,13.0,11.05,5.0,4.15,1024.0,1013.5,5.0,64.85,,400.0,2048.0,2048.0,,,Windows 7 32-bit,Windows 10 64-bit,11.0,11.0,2048.0,2048.0,2020-12-03,Tinkertown
47.5,44.0,33.0,8.0,9.0,10.5,4.5,3.55,1024.0,1050.0,4.0,67.2,,425.0,2048.0,4096.0,,,Windows Vista 32-bit,Windows 7 64-bit,9.0,10.0,,,2013-12-03,Tiny Brains
28.0,36.0,37.0,16.0,16.5,11.1,5.0,4.25,1024.0,1187.5,5.0,76.0,,425.0,1024.0,2048.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,10.0,1024.0,1024.0,2019-04-11,Tiny Tanks
14.0,112.0,179.5,40.0,65.5,12.05,5.5,4.55,7168.0,2001.0,5.0,224.1,1627.0,450.0,6144.0,16384.0,4096.0,6144.0,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,76800.0,76800.0,2022-03-25,Tiny Tina's Wonderlands
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-12-15,Tiny Trek
60.0,24.0,15.0,8.0,8.0,10.05,4.0,3.1500000000000004,768.0,839.0,4.0,80.2,,425.0,2048.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2012-08-24,Tiny Troopers
80.0,14.0,8.0,6.0,5.5,10.0,4.0,2.6,256.0,750.0,3.0,36.8,,450.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1536.0,1536.0,2012-06-19,Tiny and Big: Grandpas Leftovers
28.0,84.0,86.0,24.0,24.5,11.55,5.0,4.300000000000001,2048.0,1563.5,5.0,148.15,490.0,475.0,4096.0,4096.0,1024.0,2048.0,Windows 7 64-bit,Windows 10 64-bit,11.0,12.0,4096.0,4096.0,2021-08-30,Tinytopia
14.0,48.0,62.5,24.0,33.0,12.05,,2.25,3072.0,1751.0,2.5,56.05,1327.5,325.0,6144.0,12288.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,12.0,15360.0,30720.0,2019-12-19,Tip of the Spear: Task Force Elite
40.0,8.0,5.5,,2.5,9.5,3.5,2.05,384.0,1000.0,3.5,48.0,,400.0,1024.0,1024.0,128.0,256.0,Windows XP 32-bit,Windows Vista 32-bit,9.0,9.0,5120.0,,2016-08-31,Titan Quest Anniversary Edition
,,,,,9.0,2.5,1.75,192.0,665.0,1.5,36.95,,,1024.0,1024.0,,,Windows XP 32-bit,,9.0,9.0,5120.0,,2007-03-02,Titan Quest: Gold
65.0,8.0,3.0,8.0,3.0,9.0,2.5,1.75,256.0,740.0,3.0,47.35,,,,1024.0,,,Windows 2000,Windows XP 32-bit,9.0,9.0,5120.0,5120.0,2007-03-02,Titan Quest: Immortal Throne
28.0,52.0,49.0,24.0,22.5,11.15,5.0,4.300000000000001,2048.0,1275.0,5.0,120.0,542.5,400.0,4096.0,6144.0,1024.0,,Windows Vista 32-bit,Windows 7 64-bit,10.0,10.0,,,2015-04-14,Titan Souls
40.0,56.0,47.5,32.0,27.5,11.0,5.0,4.1,1024.0,1025.5,5.0,131.25,,475.0,4096.0,8192.0,512.0,768.0,Windows 7 64-bit,Windows 7 64-bit,9.0,9.0,49152.0,49152.0,2014-03-13,Titanfall
40.0,56.0,47.5,32.0,27.5,11.0,5.0,4.1,1024.0,1025.5,5.0,131.25,,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,9.0,9.0,49152.0,49152.0,2014-05-15,Titanfall - Expedition
15.0,112.0,159.5,40.0,61.5,12.05,5.0,4.5,7168.0,2001.0,5.0,224.1,1487.5,450.0,8192.0,16384.0,2048.0,6144.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,46080.0,46080.0,2016-10-28,Titanfall 2
40.0,56.0,47.5,32.0,27.5,11.0,5.0,4.1,1024.0,1025.5,5.0,131.25,,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,9.0,9.0,49152.0,49152.0,2014-07-31,Titanfall: Frontiers Edge
28.0,88.0,91.5,32.0,33.5,11.15,5.0,4.3,2048.0,1451.0,5.0,185.75,1041.0,500.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,4096.0,4096.0,2021-01-01,Titanic: Honor and Glory
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2015-02-04,To Be or Not To Be
27.5,2.0,1.0,,1.0,9.55,3.55,2.35,256.0,500.0,2.5,12.0,,275.0,,,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,6144.0,7168.0,2006-02-24,Toca Race Driver 3
34.0,36.0,34.0,16.0,15.5,11.05,5.0,4.199999999999999,1536.0,1225.0,5.0,78.4,,425.0,4096.0,6144.0,,,Windows 7 32-bit,Windows 7 64-bit,10.0,11.0,3072.0,3072.0,2019-03-01,ToeJam & Earl: Back in the Groove
28.0,96.0,93.0,28.0,27.0,11.55,5.0,4.3,2048.0,1438.5,5.0,160.1,516.5,475.0,4096.0,4096.0,,,Windows 7 64-bit,Windows 10 64-bit,9.0,9.0,13312.0,13312.0,2021-01-28,Tohu
27.5,12.0,8.0,8.0,5.0,10.5,4.5,3.5999999999999996,256.0,450.0,3.0,28.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2013-07-11,Toki Tori 2
28.0,20.0,21.0,,8.0,11.1,5.0,4.25,2048.0,1076.0,4.0,34.45,525.0,375.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,10240.0,10240.0,2017-05-31,Tokyo 42
28.0,144.0,145.5,48.0,48.0,11.6,5.0,4.4,3072.0,1501.0,5.0,272.15,542.5,650.0,6144.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,15360.0,15360.0,2019-11-15,Tokyo Ghoul: re Call to Exist
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2013-07-03,Tokyo Hosto
28.0,36.0,38.0,16.0,17.0,11.6,5.0,4.35,2048.0,1187.5,5.0,76.0,,425.0,2048.0,4096.0,512.0,,Windows 7 64-bit,Windows 10 64-bit,9.0,,3072.0,3072.0,2017-09-07,Tokyo dark
60.0,36.0,22.5,16.0,10.5,10.05,4.05,2.7,384.0,865.0,3.0,55.35,,425.0,1024.0,2048.0,,,Windows XP 32-bit,Windows Vista 32-bit,9.0,10.0,9216.0,9216.0,2010-11-12,Tom Clancy Hawx 2
,,,,,9.0,2.5,2.0,256.0,840.0,3.0,42.55,,175.0,1024.0,2048.0,,,Windows XP 32-bit,,9.0,9.0,7168.0,7168.0,2008-04-18,Tom Clancy Rainbow 6: Vegas 2
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2005-04-01,Tom Clancy Splinter Cell: Chaos Theory
80.0,16.0,11.5,8.0,8.5,10.0,4.0,2.6,512.0,914.0,3.0,69.0,,450.0,1536.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,10240.0,10240.0,2010-04-30,Tom Clancy Splinter Cell: Conviction
20.0,16.0,9.0,,2.0,9.55,3.55,2.6,640.0,725.0,4.0,46.4,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2006-05-03,Tom Clancy: Ghost Recon Advanced Warfighter
40.0,64.0,44.0,32.0,22.0,11.0,5.0,3.65,1024.0,925.0,5.0,118.4,,475.0,2048.0,3072.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,25600.0,25600.0,2012-06-29,Tom Clancy: Ghost Recon Future Soldier
40.0,64.0,44.0,32.0,22.0,11.0,5.0,3.65,1024.0,925.0,5.0,118.4,,475.0,2048.0,3072.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,2048.0,2048.0,2012-10-25,Tom Clancy: Ghost Recon Future Soldier: Arctic Strike
40.0,64.0,44.0,32.0,22.0,11.0,5.0,3.65,1024.0,925.0,5.0,118.4,,475.0,2048.0,3072.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,25600.0,25600.0,2013-01-17,Tom Clancy: Ghost Recon Future Soldier: Raven Strike
