game_name,KNN50-Feasible_avg_ppw,KNN50-Feasible_avg_tdp,KNN50-Feasible_avg_psu,KNN50-Feasible_gpu_names,KNN50-Feasible-PPW-Top5_avg_ppw,KNN50-Feasible-PPW-Top5_avg_tdp,KNN50-Feasible-PPW-Top5_avg_psu,KNN50-Feasible-PPW-Top5_gpu_names,Power-Top5_avg_ppw,Power-Top5_avg_tdp,Power-Top5_avg_psu,Power-Top5_gpu_names,UtilityFormula-Top5_avg_ppw,UtilityFormula-Top5_avg_tdp,UtilityFormula-Top5_avg_psu,UtilityFormula-Top5_gpu_names,ML-Utility-Top5_avg_ppw,ML-Utility-Top5_avg_tdp,ML-Utility-Top5_avg_psu,ML-Utility-Top5_gpu_names,LTR-Utility-Top5_avg_ppw,LTR-Utility-Top5_avg_tdp,LTR-Utility-Top5_avg_psu,LTR-Utility-Top5_gpu_names
Vivisector: Beast Within,0.0001297025100248255,31.2,203.0,"Radeon X300 SE HyperMemory, Volari 8300, Radeon X550 XTX, Quadro NVS 285, Radeon X600 PRO, Radeon 9600 XT, Radeon 9600 PRO, Radeon X550 XT, GammaChrome S18 CE, All-In-Wonder X600 PRO, Quadro FX 1000, All-In-Wonder 9800 SE, FireGL 9600 T2-128, Radeon 9800 SE, Quadro FX 1400, Radeon 9800, FireGL 9700 X1-128, FireGL 9700 X1-256, All-In-Wonder 9700 PRO, FireGL 9500 Z1-128, Radeon 9700 PRO, GeForce 7300 LE, All-In-Wonder 9600 PRO, All-In-Wonder 9600 XT, Quadro FX 700, GeForce PCX 5750, GeForce 6200 LE AGP 512 MB, GeForce 6200, Quadro FX 1100, GeForce FX 5200 Ultra Mac Edition, GeForce 7300 GT AGP, Volari V8, Radeon 9550 XT, GeForce 7300 GT, GeForce FX 5200 Ultra, FireGL 9700 X1-256p, Radeon X1550 AGP, Quadro FX 1300, GeForce PCX 5900, Radeon 9500 PRO, All-In-Wonder 9500, Radeon 9600 TX, GeForce 8400 GS PCI, Radeon X1050, GeForce 9300 GS Rev. 2, GeForce 9300 GS, Radeon HD 5450 PCI, GeForce 310 OEM, GeForce GT 415 OEM, GeForce 7300 GS",0.00025518809396556715,37.0,220.0,"Quadro FX 1400, GeForce 7300 GT AGP, Radeon HD 5450 PCI, Quadro FX 1300, GeForce GT 415 OEM",0.013146208467937653,36.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, RTX PRO 4000 Blackwell SFF",0.007455002750669207,52.0,230.0,"RTX PRO 4000 Blackwell SFF, RTX PRO 2000 Blackwell, Arc A350, Iris Xe MAX Graphics, RTX 4000 SFF Ada Generation",0.01314620846793765,36.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, Ryzen AI Z2 Extreme GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
Void Destroyer,0.00016317843028244817,103.75510204081633,293.0,"Radeon X1900 XT, Radeon X1900 CrossFire Edition, Radeon X1950 XT AGP, Radeon X1800 CrossFire Edition, Radeon X1800 XT, GeForce 7950 GT, Radeon X1900 XTX, Quadro FX 4600 SDI, Quadro FX 4600, GeForce 9600 GT Green Edition, Quadro FX 3500, GeForce 7900 GS, GeForce 7900 GS AGP, GeForce 7900 GT, GeForce GT 130 Mac Edition, Radeon HD 5550, Quadro 4000, Quadro 4000 Mac Edition, GeForce 7900 GTO, GeForce GT 545, GeForce GT 640 OEM Rebrand, FireGL V7350, Radeon HD 2900 PRO, FireGL V7200, FireGL V7600, GeForce 7800 GTX 512, Stream Processor, FireGL V7300, GeForce 8800 GTS 640, GeForce 8800 GTS 320, GeForce 7900 GTX, FireStream 9170, Radeon HD 4860, Quadro 2000D, Quadro 2000, Quadro FX 1800, GeForce 8800 GTS Core 112, Radeon HD 4750, Radeon HD 4770, GeForce 7800 GS 20Pipes AGP, GeForce 7800 GS+ 20Pipes AGP, GeForce 7800 GS+ 24Pipes AGP, GeForce 7800 GS 24Pipes AGP, GeForce 9600 GTX, Radeon HD 3850 AGP, Radeon HD 3850, Quadro FX 5600 Mac Edition, Quadro FX 5600, Tesla C870, GeForce 9600 GSO",0.0004218651415030701,127.4,370.0,"Tesla C870, Quadro FX 5600, Quadro FX 5600 Mac Edition, Quadro 2000D, Quadro 2000",0.013146208467937653,36.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, RTX PRO 4000 Blackwell SFF",0.007442401051521301,46.6,220.0,"RTX PRO 4000 Blackwell SFF, Arc A350, RTX PRO 2000 Blackwell, Iris Xe MAX Graphics, Radeon RX 7400",0.011787542729150682,36.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z1 Extreme GPU, Ryzen Z2 Go GPU, Ryzen Z2 GPU, Ryzen Z2 Extreme GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
Volgarr The Viking,0.00016317843028244817,103.75510204081633,293.0,"Radeon X1900 XT, Radeon X1900 CrossFire Edition, Radeon X1950 XT AGP, Radeon X1800 CrossFire Edition, Radeon X1800 XT, GeForce 7950 GT, Radeon X1900 XTX, Quadro FX 4600 SDI, Quadro FX 4600, GeForce 9600 GT Green Edition, Quadro FX 3500, GeForce 7900 GS, GeForce 7900 GS AGP, GeForce 7900 GT, GeForce GT 130 Mac Edition, Radeon HD 5550, Quadro 4000, Quadro 4000 Mac Edition, GeForce 7900 GTO, GeForce GT 545, GeForce GT 640 OEM Rebrand, FireGL V7350, Radeon HD 2900 PRO, FireGL V7200, FireGL V7600, GeForce 7800 GTX 512, Stream Processor, FireGL V7300, GeForce 8800 GTS 640, GeForce 8800 GTS 320, GeForce 7900 GTX, FireStream 9170, Radeon HD 4860, Quadro 2000D, Quadro 2000, Quadro FX 1800, GeForce 8800 GTS Core 112, Radeon HD 4750, Radeon HD 4770, GeForce 7800 GS 20Pipes AGP, GeForce 7800 GS+ 20Pipes AGP, GeForce 7800 GS+ 24Pipes AGP, GeForce 7800 GS 24Pipes AGP, GeForce 9600 GTX, Radeon HD 3850 AGP, Radeon HD 3850, Quadro FX 5600 Mac Edition, Quadro FX 5600, Tesla C870, GeForce 9600 GSO",0.0004218651415030701,127.4,370.0,"Tesla C870, Quadro FX 5600, Quadro FX 5600 Mac Edition, Quadro 2000D, Quadro 2000",0.013146208467937653,36.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, RTX PRO 4000 Blackwell SFF",0.007442401051521301,46.6,220.0,"RTX PRO 4000 Blackwell SFF, Arc A350, RTX PRO 2000 Blackwell, Iris Xe MAX Graphics, Radeon RX 7400",0.011787542729150682,36.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z1 Extreme GPU, Ryzen Z2 Go GPU, Ryzen Z2 GPU, Ryzen Z2 Extreme GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
Volume,0.00016317843028244817,103.75510204081633,293.0,"Radeon X1900 XT, Radeon X1900 CrossFire Edition, Radeon X1950 XT AGP, Radeon X1800 CrossFire Edition, Radeon X1800 XT, GeForce 7950 GT, Radeon X1900 XTX, Quadro FX 4600 SDI, Quadro FX 4600, GeForce 9600 GT Green Edition, Quadro FX 3500, GeForce 7900 GS, GeForce 7900 GS AGP, GeForce 7900 GT, GeForce GT 130 Mac Edition, Radeon HD 5550, Quadro 4000, Quadro 4000 Mac Edition, GeForce 7900 GTO, GeForce GT 545, GeForce GT 640 OEM Rebrand, FireGL V7350, Radeon HD 2900 PRO, FireGL V7200, FireGL V7600, GeForce 7800 GTX 512, Stream Processor, FireGL V7300, GeForce 8800 GTS 640, GeForce 8800 GTS 320, GeForce 7900 GTX, FireStream 9170, Radeon HD 4860, Quadro 2000D, Quadro 2000, Quadro FX 1800, GeForce 8800 GTS Core 112, Radeon HD 4750, Radeon HD 4770, GeForce 7800 GS 20Pipes AGP, GeForce 7800 GS+ 20Pipes AGP, GeForce 7800 GS+ 24Pipes AGP, GeForce 7800 GS 24Pipes AGP, GeForce 9600 GTX, Radeon HD 3850 AGP, Radeon HD 3850, Quadro FX 5600 Mac Edition, Quadro FX 5600, Tesla C870, GeForce 9600 GSO",0.0004218651415030701,127.4,370.0,"Tesla C870, Quadro FX 5600, Quadro FX 5600 Mac Edition, Quadro 2000D, Quadro 2000",0.013146208467937653,36.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, RTX PRO 4000 Blackwell SFF",0.007442401051521301,46.6,220.0,"RTX PRO 4000 Blackwell SFF, Arc A350, RTX PRO 2000 Blackwell, Iris Xe MAX Graphics, Radeon RX 7400",0.011787542729150682,36.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z1 Extreme GPU, Ryzen Z2 Go GPU, Ryzen Z2 GPU, Ryzen Z2 Extreme GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
Vox,0.00035250012552018745,139.98,398.9583333333333,"Radeon HD 4890, FireStream 9270, Radeon HD 4870, FirePro V8750, Radeon HD 5830, FirePro V8700, Radeon HD 4870 Mac Edition, GeForce GTX 555 OEM, GeForce GTX 560 SE, GeForce GT 645 OEM, Radeon HD 6790, Xbox One GPU, Xbox One S GPU, GeForce GTX 460 v2, GeForce GTS 240 OEM, GeForce 9800 GTX, GeForce 9800 GTX+, GeForce GTX 260, GeForce GTX 260 Rev. 2, Radeon R7 250XE, GeForce GTX 260 OEM, Radeon R7 350 640SP, Radeon R7 250X, Radeon HD 8760 OEM, Radeon HD 7770 GHz Edition, GeForce GTX 260 Core 216, GeForce GTX 260 Core 216 Rev. 2, Quadro FX 4800 Mac Edition, Quadro FX 4800, Quadro CX, GeForce GTX 460, GeForce GTX 560, GeForce GTX 460 v2 ES, Radeon HD 6850, GeForce GTX 560 Ti OEM, GeForce GTX 560 Ti, GeForce GTX 460 OEM, FirePro V7800P, FirePro V7800, FireStream 9350, Radeon HD 5850, Radeon HD 6850 1440SP Edition, Radeon HD 7720 OEM, Radeon HD 5770 Mac Edition, Radeon HD 6870, GeForce GTX 465, Radeon HD 5770, Radeon HD 6770, FirePro W5000, FirePro R5000",0.0008116801300396522,74.0,250.0,"Radeon R7 350 640SP, FirePro W5000, Radeon HD 8760 OEM, Radeon HD 7770 GHz Edition, Radeon R7 250X",0.012458259548459735,36.4,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, RTX PRO 4000 Blackwell SFF, Ryzen Z2 Go GPU",0.007442401051521301,46.6,220.0,"RTX PRO 4000 Blackwell SFF, Arc A350, Iris Xe MAX Graphics, RTX PRO 2000 Blackwell, Radeon RX 7400",0.012458259548459734,36.4,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z2 Extreme GPU, Ryzen AI Z2 Extreme GPU, Ryzen Z2 Go GPU, Ryzen Z2 GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
WARMACHINE: Tactics,0.00016317843028244817,103.75510204081633,293.0,"Radeon X1900 XT, Radeon X1900 CrossFire Edition, Radeon X1950 XT AGP, Radeon X1800 CrossFire Edition, Radeon X1800 XT, GeForce 7950 GT, Radeon X1900 XTX, Quadro FX 4600 SDI, Quadro FX 4600, GeForce 9600 GT Green Edition, Quadro FX 3500, GeForce 7900 GS, GeForce 7900 GS AGP, GeForce 7900 GT, GeForce GT 130 Mac Edition, Radeon HD 5550, Quadro 4000, Quadro 4000 Mac Edition, GeForce 7900 GTO, GeForce GT 545, GeForce GT 640 OEM Rebrand, FireGL V7350, Radeon HD 2900 PRO, FireGL V7200, FireGL V7600, GeForce 7800 GTX 512, Stream Processor, FireGL V7300, GeForce 8800 GTS 640, GeForce 8800 GTS 320, GeForce 7900 GTX, FireStream 9170, Radeon HD 4860, Quadro 2000D, Quadro 2000, Quadro FX 1800, GeForce 8800 GTS Core 112, Radeon HD 4750, Radeon HD 4770, GeForce 7800 GS 20Pipes AGP, GeForce 7800 GS+ 20Pipes AGP, GeForce 7800 GS+ 24Pipes AGP, GeForce 7800 GS 24Pipes AGP, GeForce 9600 GTX, Radeon HD 3850 AGP, Radeon HD 3850, Quadro FX 5600 Mac Edition, Quadro FX 5600, Tesla C870, GeForce 9600 GSO",0.0004218651415030701,127.4,370.0,"Tesla C870, Quadro FX 5600, Quadro FX 5600 Mac Edition, Quadro 2000D, Quadro 2000",0.013146208467937653,36.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, RTX PRO 4000 Blackwell SFF",0.007442401051521301,46.6,220.0,"RTX PRO 4000 Blackwell SFF, Arc A350, RTX PRO 2000 Blackwell, Iris Xe MAX Graphics, Radeon RX 7400",0.011787542729150682,36.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z1 Extreme GPU, Ryzen Z2 Go GPU, Ryzen Z2 GPU, Ryzen Z2 Extreme GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
WRC 7: FIA World Rally Championship,0.0013144291828137602,217.28,525.0,"FirePro S9150, FirePro W9100, FirePro S9170, Radeon R9 290X, FirePro S9100, FirePro W8100, Radeon R9 290, Radeon R9 390X, Radeon R9 390, Quadro K6000 SDI, GeForce GTX 780, GeForce GTX 780 Rev. 2, GeForce GTX 780 6 GB, GeForce GTX TITAN, Tesla K40s, Tesla K40t, Tesla K40c, Tesla K40d, Tesla K40m, Quadro K6000, GeForce GTX 780 Ti, GeForce GTX TITAN BLACK, Xbox Series X 6nm GPU, Xbox Series X GPU, Radeon Pro 5700, Tesla M40, Tesla M40 24 GB, Tesla T10 16 GB, Quadro M6000 24 GB, Quadro M6000, GeForce GTX 980 Ti, GeForce GTX TITAN X, Radeon Pro 5700 XT, Radeon RX 5600 XT, Radeon R9 FURY, Quadro RTX 4000, Tesla T4G, Tesla T4, Radeon R9 Nano, Radeon Instinct MI8, Radeon R9 FURY X, RTX 4000 SFF Ada Generation, GRID RTX T10-2, GRID RTX T10-4, Radeon Pro WX 8200, Radeon Pro WX 8100, Radeon Pro V320, GeForce RTX 2070, Radeon RX Vega 56, Radeon Pro V520",0.0037049564375327185,100.0,300.0,"RTX 4000 SFF Ada Generation, Tesla T4G, Tesla T4, Radeon Pro 5700, Quadro RTX 4000",0.006277803048982724,102.0,280.0,"RTX PRO 4000 Blackwell SFF, RTX 4000 SFF Ada Generation, RTX 3500 Embedded Ada Generation, RTX PRO 4000 Blackwell, RTX 4000 Ada Generation",0.006277803048982724,102.0,280.0,"RTX PRO 4000 Blackwell SFF, RTX 4000 SFF Ada Generation, RTX 3500 Embedded Ada Generation, RTX PRO 4000 Blackwell, RTX 4000 Ada Generation",0.006277803048982724,102.0,280.0,"RTX PRO 4000 Blackwell SFF, RTX 4000 SFF Ada Generation, RTX 3500 Embedded Ada Generation, RTX PRO 4000 Blackwell, RTX 4000 Ada Generation",0.00518239207320161,82.0,260.0,"RTX PRO 4000 Blackwell SFF, RTX 4000 SFF Ada Generation, Radeon Pro 5700, Tesla T4G, Tesla T4"
WWE 2K20,0.0015173038073264923,201.625,481.25,"Radeon R9 390, Radeon R9 390X, Radeon R9 290, FirePro W8100, FirePro S9100, FirePro W9100, FirePro S9170, Radeon R9 290X, FirePro S9150, Quadro K6000 SDI, Tesla K40d, Tesla K40m, Tesla K40t, Tesla K40s, Tesla K40c, Quadro K6000, GeForce GTX 780 Ti, GeForce GTX 980, GeForce GTX TITAN BLACK, Radeon Pro 5700, Xbox Series X GPU, Xbox Series X 6nm GPU, Tesla M40 24 GB, Tesla M40, GeForce GTX 980 Ti, Quadro M6000 24 GB, Quadro M6000, GeForce GTX TITAN X, Radeon Pro 5700 XT, Tesla T10 16 GB, Radeon RX 5600 OEM, Radeon RX 5600 XT, Quadro RTX 4000, Quadro P4000, CMP 70HX, Tesla T4, Tesla T4G, RTX 4000 SFF Ada Generation, GeForce RTX 2060 12 GB, GeForce RTX 2070, GeForce RTX 2060, GeForce RTX 2060 TU104, GeForce RTX 2060 SUPER, CMP 40HX, GRID RTX T10-2, GRID RTX T10-4, GeForce GTX 1080 11Gbps, GeForce RTX 3070 TiM, P104-100, GeForce GTX 1080",0.0037985079164628856,107.0,320.0,"RTX 4000 SFF Ada Generation, Tesla T4G, Tesla T4, Quadro P4000, GeForce RTX 3070 TiM",0.0072461394923073906,70.6,250.0,"RTX PRO 4000 Blackwell SFF, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation, Radeon RX 7400, RTX 3500 Embedded Ada Generation",0.0072461394923073906,70.6,250.0,"RTX PRO 4000 Blackwell SFF, RTX 4000 SFF Ada Generation, RTX PRO 2000 Blackwell, Radeon RX 7400, RTX 3500 Embedded Ada Generation",0.0072461394923073906,70.6,250.0,"RTX PRO 4000 Blackwell SFF, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation, RTX 3500 Embedded Ada Generation, Radeon RX 7400",0.0066677029643739975,71.6,250.0,"Radeon RX 7400, RTX PRO 4000 Blackwell SFF, RTX 4000 SFF Ada Generation, RTX PRO 2000 Blackwell, Quadro P4000"
Wadwipe: Play 4 Free,0.00016317843028244817,103.75510204081633,293.0,"Radeon X1900 XT, Radeon X1900 CrossFire Edition, Radeon X1950 XT AGP, Radeon X1800 CrossFire Edition, Radeon X1800 XT, GeForce 7950 GT, Radeon X1900 XTX, Quadro FX 4600 SDI, Quadro FX 4600, GeForce 9600 GT Green Edition, Quadro FX 3500, GeForce 7900 GS, GeForce 7900 GS AGP, GeForce 7900 GT, GeForce GT 130 Mac Edition, Radeon HD 5550, Quadro 4000, Quadro 4000 Mac Edition, GeForce 7900 GTO, GeForce GT 545, GeForce GT 640 OEM Rebrand, FireGL V7350, Radeon HD 2900 PRO, FireGL V7200, FireGL V7600, GeForce 7800 GTX 512, Stream Processor, FireGL V7300, GeForce 8800 GTS 640, GeForce 8800 GTS 320, GeForce 7900 GTX, FireStream 9170, Radeon HD 4860, Quadro 2000D, Quadro 2000, Quadro FX 1800, GeForce 8800 GTS Core 112, Radeon HD 4750, Radeon HD 4770, GeForce 7800 GS 20Pipes AGP, GeForce 7800 GS+ 20Pipes AGP, GeForce 7800 GS+ 24Pipes AGP, GeForce 7800 GS 24Pipes AGP, GeForce 9600 GTX, Radeon HD 3850 AGP, Radeon HD 3850, Quadro FX 5600 Mac Edition, Quadro FX 5600, Tesla C870, GeForce 9600 GSO",0.0004218651415030701,127.4,370.0,"Tesla C870, Quadro FX 5600, Quadro FX 5600 Mac Edition, Quadro 2000D, Quadro 2000",0.013146208467937653,36.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, RTX PRO 4000 Blackwell SFF",0.007442401051521301,46.6,220.0,"RTX PRO 4000 Blackwell SFF, Arc A350, RTX PRO 2000 Blackwell, Iris Xe MAX Graphics, Radeon RX 7400",0.011787542729150682,36.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z1 Extreme GPU, Ryzen Z2 Go GPU, Ryzen Z2 GPU, Ryzen Z2 Extreme GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
War Front: Turning Point,0.0002268311253652493,122.9,341.0,"Radeon X1900 XTX, GeForce 8800 GTS 640, GeForce 8800 GTS 320, Quadro FX 3700, Radeon HD 5550, FireGL V7600, FirePro RG220, GeForce 7800 GTX 512, Radeon HD 4770, Radeon HD 4750, FirePro RG220A, Quadro FX 3800, Quadro VX 200, Radeon HD 2900 PRO, GeForce 7900 GTX, Radeon HD 2900 GT, FireStream 9170, GeForce 8800 GTS Core 112, Quadro FX 5600, Quadro FX 4800, Tesla C870, Quadro FX 4800 Mac Edition, Quadro FX 5600 Mac Edition, Quadro CX, GeForce 8800 GTS 512, Radeon X1900 CrossFire Edition, Radeon X1900 XT, Radeon HD 3850 AGP, Radeon HD 3850, Radeon HD 4860, FirePro W5000, Tesla M1060, FirePro W4000, Tesla C1060, Tesla C1080, Quadro FX 5800, FirePro R5000, FirePro W5000 DVI, GeForce GTX 465, Radeon X1950 XT AGP, GeForce 7950 GT, Radeon X1800 CrossFire Edition, GeForce GT 240, GeForce 9600 GTX, GeForce 9600 GT Green Edition, Radeon X1800 XT, Quadro FX 4600 SDI, Quadro FX 4600, GeForce GTX 460 SE v2, Radeon HD 2900 XT",0.000689849665290431,113.4,330.0,"FirePro W5000 DVI, FirePro W5000, FirePro W4000, Tesla C870, Quadro FX 5600 Mac Edition",0.013146208467937653,36.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, RTX PRO 4000 Blackwell SFF",0.007455002750669207,52.0,230.0,"RTX PRO 4000 Blackwell SFF, Arc A350, Iris Xe MAX Graphics, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation",0.01314620846793765,36.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, Ryzen AI Z2 Extreme GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
War of the Human Tanks,0.00016317843028244817,103.75510204081633,293.0,"Radeon X1900 XT, Radeon X1900 CrossFire Edition, Radeon X1950 XT AGP, Radeon X1800 CrossFire Edition, Radeon X1800 XT, GeForce 7950 GT, Radeon X1900 XTX, Quadro FX 4600 SDI, Quadro FX 4600, GeForce 9600 GT Green Edition, Quadro FX 3500, GeForce 7900 GS, GeForce 7900 GS AGP, GeForce 7900 GT, GeForce GT 130 Mac Edition, Radeon HD 5550, Quadro 4000, Quadro 4000 Mac Edition, GeForce 7900 GTO, GeForce GT 545, GeForce GT 640 OEM Rebrand, FireGL V7350, Radeon HD 2900 PRO, FireGL V7200, FireGL V7600, GeForce 7800 GTX 512, Stream Processor, FireGL V7300, GeForce 8800 GTS 640, GeForce 8800 GTS 320, GeForce 7900 GTX, FireStream 9170, Radeon HD 4860, Quadro 2000D, Quadro 2000, Quadro FX 1800, GeForce 8800 GTS Core 112, Radeon HD 4750, Radeon HD 4770, GeForce 7800 GS 20Pipes AGP, GeForce 7800 GS+ 20Pipes AGP, GeForce 7800 GS+ 24Pipes AGP, GeForce 7800 GS 24Pipes AGP, GeForce 9600 GTX, Radeon HD 3850 AGP, Radeon HD 3850, Quadro FX 5600 Mac Edition, Quadro FX 5600, Tesla C870, GeForce 9600 GSO",0.0004218651415030701,127.4,370.0,"Tesla C870, Quadro FX 5600, Quadro FX 5600 Mac Edition, Quadro 2000D, Quadro 2000",0.013146208467937653,36.8,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, Ryzen Z2 GPU, Ryzen Z1 Extreme GPU, RTX PRO 4000 Blackwell SFF",0.007442401051521301,46.6,220.0,"RTX PRO 4000 Blackwell SFF, Arc A350, RTX PRO 2000 Blackwell, Iris Xe MAX Graphics, Radeon RX 7400",0.011787542729150682,36.8,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z1 Extreme GPU, Ryzen Z2 Go GPU, Ryzen Z2 GPU, Ryzen Z2 Extreme GPU",0.007159096956253051,51.6,230.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, Arc A350, RTX A1000"
War of the Roses: Kingmaker,0.0004326252688410097,184.48,494.6808510638298,"Radeon HD 6870, Radeon HD 6870 1600SP Edition, Radeon HD 6850 1440SP Edition, Radeon HD 5850, FirePro V7800, FireStream 9350, FirePro V7800P, FirePro V8800, FireStream 9370, FirePro V9800P, FirePro V9800, GeForce GTX 570, GeForce GTX 570 Rev. 2, Radeon HD 7850, Radeon HD 5870 Mac Edition, Radeon HD 6930, Radeon HD 5870, Radeon HD 5870 Eyefinity 6, FirePro W7000, Radeon Sky 500, FirePro S7000, Radeon HD 8870 OEM, Radeon HD 7870 GHz Edition, GeForce GTX 285, GeForce GTX 285 Mac Edition, FirePro V7900, FirePro V7900 SDI, Zhongshan Subor Z+ GPU, Radeon HD 6950, GeForce GTX 580, GeForce GTX 580 Rev. 2, FirePro D300, FirePro W7100, Radeon HD 7950 Monica BIOS 1, FirePro D500, Radeon HD 7950 Mac Edition, FirePro S9010, Radeon HD 7950, GRID K260Q, GRID K280Q, GRID K240Q, GRID K200, GRID K220Q, FirePro S7150, Playstation 4 GPU, Playstation 4 Slim GPU, Radeon HD 6970, Radeon HD 8860 OEM, Quadro K5000 SYNC, FirePro W8000",0.0009906466078888523,104.4,375.0,"Zhongshan Subor Z+ GPU, Playstation 4 GPU, Playstation 4 Slim GPU, Quadro K5000 SYNC, FirePro W7100",0.010940090801034655,53.2,250.0,"Ryzen AI Z2 Extreme GPU, Ryzen Z2 Extreme GPU, RTX PRO 4000 Blackwell SFF, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation",0.007335589102336339,64.6,240.0,"RTX PRO 4000 Blackwell SFF, Radeon RX 7400, RTX PRO 2000 Blackwell, RTX 4000 SFF Ada Generation, RTX 2000 Ada Generation",0.010940090801034655,53.2,250.0,"RTX PRO 4000 Blackwell SFF, Ryzen Z2 Extreme GPU, Ryzen AI Z2 Extreme GPU, RTX 4000 SFF Ada Generation, RTX PRO 2000 Blackwell",0.007209877337728228,60.6,240.0,"Radeon RX 7400, RTX PRO 2000 Blackwell, RTX PRO 4000 Blackwell SFF, RTX A1000, RTX 4000 SFF Ada Generation"
