process_nm,tmus,texture_rate,rops,pixel_rate,direct_x,shader,open_gl,memory_mb,memory_speed_mhz,memory_type,memory_bandwidth_gbs,boost_clock_mhz,psu_w,min_ram_mb,recom_ram_mb,min_vram_mb,recom_vram_mb,min_os,recom_os,min_direct_x,recom_direct_x,min_hdd_mb,recom_hdd_mb,release_date,name,hard_filter_count,soft_filter_count,norm_texture_rate,norm_pixel_rate,norm_memory_bandwidth_gbs,norm_tmus,norm_rops,norm_memory_speed_mhz,norm_boost_clock_mhz,perf_feature_count,perf_score
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2013-07-18,Face Noir,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
,,,,,9.5,3.0,2.3,256.0,125.0,1.0,2.0,,,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,5120.0,5120.0,2009-12-29,Face of Mankind,2,1,,,0.002207505518763797,,,0.0218921032056294,,2,0.006951757953480076
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2006-09-15,Faces of War,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,512.0,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2016-02-25,Factorio,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
40.0,6.0,4.0,,3.0,11.0,5.0,4.1,1280.0,850.0,4.0,27.200000000000003,,300.0,1024.0,2048.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,,,2019-03-12,Factory Town,2,4,0.0055423594615993665,0.011111111111111112,0.039293598233995586,0.017214397496087636,,0.39979150377899403,,5,0.027816332790798537
28.0,80.0,79.0,32.0,31.5,11.55,5.0,4.3,2048.0,1451.0,5.0,185.75,978.5,500.0,8192.0,12288.0,2048.0,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,30720.0,30720.0,2019-04-30,Fade to Silence,2,5,0.12430720506730007,0.13777777777777778,0.2726269315673289,0.24882629107981222,0.24528301886792453,0.7130570758405004,0.3648571428571429,7,0.257044239501726
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,,2048.0,,,Windows 7 32-bit,Windows 7 32-bit,9.0,9.0,,1024.0,2009-11-11,Fading Hearts,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
60.0,40.0,25.0,6.0,6.5,10.05,4.05,2.55,512.0,650.0,2.5,28.0,,400.0,2048.0,2048.0,,,Windows 7 64-bit,Windows 10 64-bit,10.0,10.0,1024.0,1024.0,2020-07-31,Fae Tactics,2,5,0.038796516231195566,0.02666666666666667,0.04047093451066961,0.12363067292644757,1e-06,0.2955433932759969,,6,0.01073434041523734
60.0,28.0,15.5,6.0,4.5,10.05,4.05,2.55,320.0,800.0,3.0,25.6,,375.0,4096.0,6144.0,,,Windows 7 64-bit,Windows 7 64-bit,9.0,11.0,15360.0,15360.0,2015-01-29,Fahrenheit: Indigo Prophecy Remastered,2,5,0.023752969121140142,0.017777777777777778,0.036938925680647536,0.08607198748043818,1e-06,0.3737294761532447,,6,0.00891421566394857
21.0,124.0,158.0,44.0,54.5,12.0,5.0,4.45,4096.0,1751.5,5.0,224.2,1259.0,500.0,6144.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,5120.0,5120.0,2019-11-07,Failspace,2,5,0.2494061757719715,0.24,0.3292126563649742,0.3865414710485133,0.3584905660377358,0.8696898618712536,0.5251428571428571,7,0.38470700556698817
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-10-10,Fairspace,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
32.5,2.0,1.0,,1.0,9.5,3.5,2.55,256.0,400.0,2.0,6.4,,300.0,1024.0,1024.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2012-10-17,Fairy Bloom Freesia,2,4,0.000791765637371338,0.0022222222222222222,0.008682855040470935,0.004694835680751174,,0.16523325514725046,,5,0.0065275905992496054
55.0,60.0,61.0,22.0,22.0,10.05,4.05,2.6500000000000004,1152.0,949.5,4.0,169.5,,590.0,4096.0,4096.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,9.0,5120.0,5120.0,2015-08-04,Fairy Fencer F,2,5,0.0958036421219319,0.09555555555555556,0.2487122884473878,0.18622848200312989,0.1509433962264151,0.45165493875423507,,6,0.17518639060474017
,,,,,9.0,3.0,1.75,128.0,133.0,1.0,1.05,,,,1024.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,9.0,,,2012-06-08,Fairy Island,2,1,,,0.0008094186902133923,,,0.026062027625749284,,2,0.004592939392713475
28.0,52.0,49.5,16.0,15.5,11.1,5.0,4.25,1024.0,1237.5,5.0,79.2,,425.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,20480.0,20480.0,2020-07-30,Fairy Tail,2,5,0.07759303246239113,0.06666666666666667,0.11582045621780722,0.16118935837245696,0.09433962264150944,0.601772217878551,,6,0.13278934500987355
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,,,2009-10-27,Fairytale Fights,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
28.0,96.0,86.5,28.0,25.5,11.1,5.0,4.25,2560.0,1376.0,5.0,192.1,516.5,475.0,8192.0,8192.0,,,Windows 10 64-bit,Windows 10 64-bit,11.0,11.0,2048.0,2048.0,2020-08-04,Fall Guys: Ultimate Knockout,2,5,0.13618368962787014,0.1111111111111111,0.281972038263429,0.29890453834115804,0.20754716981132076,0.6739640344018765,0.10085714285714285,7,0.20996866009020929
40.0,56.0,42.0,36.0,26.5,11.0,5.0,4.1,1152.0,943.5,5.0,134.15,,525.0,8192.0,16384.0,,,Windows 7 64-bit,,9.0,9.0,20480.0,20480.0,2016-09-30,Fall of Freya,2,5,0.06571654790182106,0.11555555555555555,0.19668874172185433,0.17370892018779344,0.2830188679245283,0.44852749543914516,,6,0.17903802392307547
28.0,88.0,89.5,32.0,34.0,11.6,5.0,4.4,2560.0,1501.5,5.0,176.1,1055.5,450.0,8192.0,16384.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,4096.0,4096.0,2019-10-11,Fallback,2,5,0.14093428345209819,0.14888888888888888,0.2584253127299485,0.27386541471048514,0.24528301886792453,0.7393797237425072,0.40885714285714286,7,0.27198885759580127
67.5,6.0,3.0,,2.0,10.0,4.0,2.1,256.0,600.0,2.0,8.0,,150.0,3072.0,3072.0,,,Windows 7 32-bit,Windows 10 64-bit,11.0,11.0,1024.0,1024.0,2020-10-22,Fallen Angel,2,4,0.00395882818685669,0.006666666666666667,0.011037527593818985,0.017214397496087636,,0.2694813656502476,,5,0.0168326910631051
,,,,,9.0,3.0,1.75,256.0,262.5,,4.2,,175.0,2048.0,2560.0,,,Windows XP 32-bit,Windows 7 32-bit,9.0,9.0,10240.0,10240.0,2009-09-09,Fallen Earth,2,1,,,0.005445180279617366,,,0.09356267917643993,,2,0.02257134589606293
,,,,,9.0,3.0,1.75,256.0,485.0,3.0,23.5,,,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,5120.0,2048.0,2013-05-22,Fallen Enchantress: Legendary Heroes,2,1,,,0.03384841795437822,,,0.20953870211102424,,2,0.08421729968760516
14.0,8.0,6.5,,3.0,10.05,4.0,3.15,768.0,795.0,3.0,29.3,,360.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,9.0,8192.0,8192.0,2014-09-30,Falling Skies: The Game,2,4,0.009501187648456057,0.011111111111111112,0.0423841059602649,0.023474178403755867,,0.3711232733906698,,5,0.03297383047004456
65.0,8.0,3.0,8.0,3.0,9.5,3.5,2.3,256.0,250.0,2.5,16.0,,,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,9216.0,9216.0,2008-10-31,Fallout 3,2,5,0.00395882818685669,0.011111111111111112,0.022810890360559236,0.023474178403755867,0.018867924528301886,0.08704717227000261,,6,0.018390319033054596
65.0,8.0,3.0,8.0,3.0,9.0,2.5,1.75,256.0,790.0,3.0,50.55,,,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2009-05-05,Fallout 3: Broken Steel,2,5,0.00395882818685669,0.011111111111111112,0.07365710080941869,0.023474178403755867,0.018867924528301886,0.36851707062809486,,6,0.02843708991018341
65.0,8.0,3.0,8.0,3.0,9.0,2.5,1.75,256.0,790.0,3.0,50.55,,,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2009-08-03,Fallout 3: Mothership Zeta,2,5,0.00395882818685669,0.011111111111111112,0.07365710080941869,0.023474178403755867,0.018867924528301886,0.36851707062809486,,6,0.02843708991018341
65.0,8.0,3.0,8.0,3.0,9.0,2.5,1.75,256.0,790.0,3.0,50.55,,,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2009-01-27,Fallout 3: Operation Anchorage,2,5,0.00395882818685669,0.011111111111111112,0.07365710080941869,0.023474178403755867,0.018867924528301886,0.36851707062809486,,6,0.02843708991018341
65.0,8.0,3.0,8.0,3.0,9.0,2.5,1.75,256.0,790.0,3.0,50.55,,,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2009-06-23,Fallout 3: Point Lookout,2,5,0.00395882818685669,0.011111111111111112,0.07365710080941869,0.023474178403755867,0.018867924528301886,0.36851707062809486,,6,0.02843708991018341
65.0,8.0,3.0,8.0,3.0,9.0,2.5,1.75,256.0,790.0,3.0,50.55,,,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2009-03-27,Fallout 3: The Pitt,2,5,0.00395882818685669,0.011111111111111112,0.07365710080941869,0.023474178403755867,0.018867924528301886,0.36851707062809486,,6,0.02843708991018341
34.0,56.0,54.5,28.0,27.0,11.05,5.0,4.15,1536.0,1112.5,5.0,126.0,,450.0,8192.0,8192.0,2000.0,3000.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2015-11-10,Fallout 4,2,5,0.0855106888361045,0.11777777777777777,0.18469462840323767,0.17370892018779344,0.20754716981132076,0.5366171488141778,,6,0.18170083294451034
34.0,56.0,54.5,28.0,27.0,11.05,5.0,4.15,1536.0,1112.5,5.0,126.0,,450.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2016-03-22,Fallout 4 - Automatron,2,5,0.0855106888361045,0.11777777777777777,0.18469462840323767,0.17370892018779344,0.20754716981132076,0.5366171488141778,,6,0.18170083294451034
34.0,56.0,54.5,28.0,27.0,11.05,5.0,4.15,1536.0,1112.5,5.0,126.0,,450.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2016-06-20,Fallout 4 - Contraptions Workshop,2,5,0.0855106888361045,0.11777777777777777,0.18469462840323767,0.17370892018779344,0.20754716981132076,0.5366171488141778,,6,0.18170083294451034
34.0,56.0,54.5,28.0,27.0,11.05,5.0,4.15,1536.0,1112.5,5.0,126.0,,450.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2016-05-19,Fallout 4 - Far Harbor,2,5,0.0855106888361045,0.11777777777777777,0.18469462840323767,0.17370892018779344,0.20754716981132076,0.5366171488141778,,6,0.18170083294451034
34.0,56.0,54.5,28.0,27.0,11.05,5.0,4.15,1536.0,1112.5,5.0,126.0,,450.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2016-08-30,Fallout 4 - Nuka World,2,5,0.0855106888361045,0.11777777777777777,0.18469462840323767,0.17370892018779344,0.20754716981132076,0.5366171488141778,,6,0.18170083294451034
34.0,56.0,54.5,28.0,27.0,11.05,5.0,4.15,1536.0,1112.5,5.0,126.0,,450.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2016-07-25,Fallout 4 - Vault-Tec Workshop,2,5,0.0855106888361045,0.11777777777777777,0.18469462840323767,0.17370892018779344,0.20754716981132076,0.5366171488141778,,6,0.18170083294451034
34.0,56.0,54.5,28.0,27.0,11.05,5.0,4.15,1536.0,1112.5,5.0,126.0,,450.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2016-04-12,Fallout 4 - Wasteland Workshop,2,5,0.0855106888361045,0.11777777777777777,0.18469462840323767,0.17370892018779344,0.20754716981132076,0.5366171488141778,,6,0.18170083294451034
28.0,164.0,173.5,60.0,65.0,12.0,5.0,4.4,4096.0,1126.5,2.0,368.2,589.0,550.0,8192.0,8192.0,,,Windows 10 64-bit,Windows 10 64-bit,,,40960.0,40960.0,2017-12-12,Fallout 4 VR,2,5,0.273950910530483,0.2866666666666667,0.5411331861662987,0.5117370892018779,0.5094339622641509,0.5439145165493875,0.1422857142857143,7,0.36465567666706655
28.0,152.0,138.0,40.0,36.0,11.55,5.0,4.3,2560.0,1438.5,5.0,232.2,451.0,550.0,8192.0,8192.0,2000.0,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,61440.0,61440.0,2018-11-14,Fallout 76,2,5,0.21773555027711797,0.15777777777777777,0.3409860191317145,0.47417840375586856,0.32075471698113206,0.7065415689340631,0.06342857142857143,7,0.25978078909198776
28.0,152.0,138.0,40.0,36.0,11.55,5.0,4.3,2560.0,1438.5,5.0,232.2,451.0,550.0,8192.0,8192.0,2000.0,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,61440.0,61440.0,2022-01-01,Fallout New Vegas 2,2,5,0.21773555027711797,0.15777777777777777,0.3409860191317145,0.47417840375586856,0.32075471698113206,0.7065415689340631,0.06342857142857143,7,0.25978078909198776
,,,,,9.0,2.5,1.75,256.0,790.0,3.0,50.55,,,1024.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,10240.0,10240.0,2012-02-10,Fallout New Vegas Ultimate Edition,2,1,,,0.07365710080941869,,,0.36851707062809486,,2,0.16475405616022096
41.5,24.0,16.0,,5.5,10.6,4.55,3.65,1024.0,975.0,3.5,31.2,,350.0,3072.0,4096.0,,,Windows 7 32-bit,Windows 7 64-bit,9.0,9.0,5120.0,6144.0,2016-07-13,Fallout Shelter,2,4,0.02454473475851148,0.022222222222222223,0.04518027961736571,0.07355242566510173,,0.4649465728433672,,5,0.06097319587391023
,,,,,9.0,2.5,1.75,256.0,790.0,3.0,50.55,,,1024.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,10240.0,10240.0,2010-10-22,Fallout: New Vegas,2,1,,,0.07365710080941869,,,0.36851707062809486,,2,0.16475405616022096
,,,,,9.0,2.5,1.75,256.0,790.0,3.0,50.55,,,1024.0,3072.0,,,Windows XP 32-bit,,9.0,9.0,1024.0,2048.0,2011-02-22,Fallout: New Vegas - Dead Money,2,1,,,0.07365710080941869,,,0.36851707062809486,,2,0.16475405616022096
,,,,,9.0,2.5,1.75,256.0,790.0,3.0,50.55,,,1024.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2011-05-17,Fallout: New Vegas - Honest Hearts,2,1,,,0.07365710080941869,,,0.36851707062809486,,2,0.16475405616022096
,,,,,9.0,2.5,1.75,256.0,790.0,3.0,50.55,,,1024.0,3072.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,1024.0,1024.0,2011-09-20,Fallout: New Vegas - Lonesome Road,2,1,,,0.07365710080941869,,,0.36851707062809486,,2,0.16475405616022096
40.0,8.0,4.5,,2.0,9.5,3.0,2.05,256.0,890.0,3.0,45.75,,175.0,1024.0,3072.0,,,Windows XP 32-bit,,9.0,9.0,1024.0,,2011-07-19,Fallout: New Vegas - Old World Blues,2,4,0.006334125098970704,0.006666666666666667,0.06659308314937454,0.023474178403755867,,0.42064112587959346,,5,0.030810966826580855
41.5,16.0,6.5,8.0,3.0,10.6,4.55,3.75,768.0,450.0,3.0,7.2,,150.0,4096.0,4096.0,1024.0,2048.0,Windows 7 64-bit,Windows 7 64-bit,9.0,9.0,,,2021-02-20,False Myth,2,5,0.009501187648456057,0.011111111111111112,0.00986019131714496,0.048513302034428794,0.018867924528301886,0.19129528277299973,,6,0.023811403385836753
,,,,,9.0,2.5,1.75,256.0,350.0,,5.6,,,1024.0,1024.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2012-06-01,Family Guy Online,2,1,,,0.007505518763796909,,,0.13917122752150118,,2,0.03231953371481828
32.5,4.0,2.5,,1.0,9.5,3.5,2.55,256.0,580.0,2.5,29.1,,375.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,2048.0,2048.0,2012-11-20,Family Guy: Back to the Multiverse,2,4,0.003167062549485352,0.0022222222222222222,0.042089771891096396,0.010954616588419406,,0.25905655459994786,,5,0.01530814239084228
40.0,36.0,31.5,20.0,18.0,11.0,5.0,4.1,1024.0,1112.5,5.0,87.6,,425.0,4096.0,4096.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,3072.0,3072.0,2020-05-22,Family Man,2,5,0.04908946951702296,0.07777777777777778,0.12818248712288446,0.1111111111111111,0.1320754716981132,0.5366171488141778,,6,0.1252139728603494
20.0,4.0,2.5,,1.0,9.5,3.0,2.55,320.0,550.0,1.0,6.8,,150.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,,,,2014-06-18,Fancy Skulls,2,4,0.003167062549485352,0.0022222222222222222,0.009271523178807946,0.010954616588419406,,0.2434193380244983,,5,0.011171448682033243
28.0,132.0,137.5,60.0,63.5,11.6,5.0,4.35,4096.0,1501.5,5.0,272.2,589.0,625.0,8192.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,1024.0,1024.0,2016-04-05,Fantastic Contraption,2,5,0.21694378463974665,0.28,0.39985283296541574,0.41158059467918623,0.5094339622641509,0.7393797237425072,0.1422857142857143,7,0.3409659458998561
28.0,36.0,37.0,16.0,16.5,11.1,5.0,4.25,1024.0,1187.5,5.0,76.0,,425.0,4096.0,4096.0,,,Windows XP 32-bit,Windows 10 64-bit,11.0,11.0,2048.0,2048.0,2019-11-15,Fantasy Blacksmith,2,5,0.05779889152810768,0.07111111111111111,0.1111111111111111,0.1111111111111111,0.09433962264150944,0.5757101902528017,,6,0.11840726081470157
14.0,48.0,62.5,24.0,33.0,12.05,,2.25,1024.0,1751.0,2.5,56.05,1327.5,325.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,2252.8,2252.8,2019-09-05,Fantasy General II,2,5,0.09817893903404593,0.14444444444444443,0.08175128771155261,0.1486697965571205,0.16981132075471697,0.8694292415949961,0.5642857142857143,7,0.2033116908241551
41.5,16.0,6.5,8.0,3.0,10.6,4.55,3.75,768.0,450.0,3.0,7.2,,150.0,1024.0,1024.0,512.0,1024.0,Windows XP 64-bit,Windows 10 64-bit,11.0,11.0,1024.0,1024.0,2021-07-07,Fantasy Mahjong connect,2,5,0.009501187648456057,0.011111111111111112,0.00986019131714496,0.048513302034428794,0.018867924528301886,0.19129528277299973,,6,0.023811403385836753
40.0,8.0,6.0,,3.0,11.05,5.0,4.25,768.0,899.0,4.0,21.6,,300.0,4096.0,4096.0,,,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,3072.0,3072.0,2020-09-14,Fantasy of Expedition,2,4,0.00870942201108472,0.011111111111111112,0.03105224429727741,0.023474178403755867,,0.4253322908522283,,5,0.03129188424989649
,,,,,9.0,3.0,1.75,384.0,575.0,1.5,18.4,,175.0,1024.0,2048.0,,,Windows XP 32-bit,Windows XP 32-bit,9.0,9.0,6144.0,6144.0,2008-10-24,Far Cry 2,2,1,,,0.026342899190581307,,,0.25645035183737297,,2,0.08219273548094762
72.5,12.0,7.0,,3.0,10.0,4.0,2.6,256.0,600.0,2.5,19.2,,375.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,12288.0,12288.0,2012-11-30,Far Cry 3,2,4,0.010292953285827395,0.011111111111111112,0.027520235467255332,0.03599374021909233,,0.2694813656502476,,5,0.03140082590473202
47.5,24.0,15.0,,4.0,10.55,4.55,3.6,1024.0,800.0,2.5,25.6,,350.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 64-bit,9.0,11.0,3072.0,3072.0,2013-05-01,Far Cry 3: Blood Dragon,2,4,0.022961203483768806,0.015555555555555555,0.036938925680647536,0.07355242566510173,,0.3737294761532447,,5,0.051511447881372976
40.0,64.0,45.0,32.0,22.5,11.5,5.0,3.85,1024.0,950.0,5.0,121.6,,475.0,4096.0,8192.0,1024.0,2048.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2014-11-18,Far Cry 4,2,5,0.07046714172604909,0.09777777777777778,0.17821927888153052,0.19874804381846636,0.24528301886792453,0.4519155590304926,,6,0.17326128194705792
40.0,64.0,45.0,32.0,22.5,11.5,5.0,3.85,1024.0,950.0,5.0,121.6,,475.0,4096.0,8192.0,1024.0,2048.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2015-01-13,Far Cry 4 - Escape From Durgesh Prison,2,5,0.07046714172604909,0.09777777777777778,0.17821927888153052,0.19874804381846636,0.24528301886792453,0.4519155590304926,,6,0.17326128194705792
40.0,64.0,45.0,32.0,22.5,11.5,5.0,3.85,1024.0,950.0,5.0,121.6,,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2015-03-10,Far Cry 4 - Valley of the Yetis,2,5,0.07046714172604909,0.09777777777777778,0.17821927888153052,0.19874804381846636,0.24528301886792453,0.4519155590304926,,6,0.17326128194705792
40.0,64.0,45.0,32.0,22.5,11.5,5.0,3.85,1024.0,950.0,5.0,121.6,,475.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2015-01-28,Far Cry 4: Hurk Deluxe,2,5,0.07046714172604909,0.09777777777777778,0.17821927888153052,0.19874804381846636,0.24528301886792453,0.4519155590304926,,6,0.17326128194705792
28.0,88.0,84.5,32.0,30.5,11.55,5.0,4.25,2048.0,1451.0,5.0,185.75,952.5,500.0,8192.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2018-03-27,Far Cry 5,2,5,0.1330166270783848,0.13333333333333333,0.2726269315673289,0.27386541471048514,0.24528301886792453,0.7130570758405004,0.35,7,0.2603420665184837
28.0,88.0,84.5,32.0,30.5,11.55,5.0,4.25,2048.0,1451.0,5.0,185.75,952.5,500.0,8192.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2018-08-28,Far Cry 5 - Dead Living Zombies,2,5,0.1330166270783848,0.13333333333333333,0.2726269315673289,0.27386541471048514,0.24528301886792453,0.7130570758405004,0.35,7,0.2603420665184837
28.0,88.0,84.5,32.0,30.5,11.55,5.0,4.25,2048.0,1451.0,5.0,185.75,952.5,500.0,8192.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2018-06-05,Far Cry 5 - Hours of Darkness,2,5,0.1330166270783848,0.13333333333333333,0.2726269315673289,0.27386541471048514,0.24528301886792453,0.7130570758405004,0.35,7,0.2603420665184837
28.0,88.0,84.5,32.0,30.5,11.55,5.0,4.25,2048.0,1451.0,5.0,185.75,952.5,500.0,8192.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2018-07-17,Far Cry 5 - Lost On Mars,2,5,0.1330166270783848,0.13333333333333333,0.2726269315673289,0.27386541471048514,0.24528301886792453,0.7130570758405004,0.35,7,0.2603420665184837
21.0,60.0,71.0,24.0,28.5,12.05,2.5,2.25,1024.0,1751.5,2.5,56.1,1189.0,375.0,8192.0,16384.0,4096.0,8192.0,Windows 10 64-bit,Windows 10 64-bit,12.0,12.0,61440.0,61440.0,2021-10-07,Far Cry 6,2,5,0.11163895486935867,0.12444444444444444,0.08182487122884474,0.18622848200312989,0.16981132075471697,0.8696898618712536,0.48514285714285715,7,0.20490874122750602
28.0,96.0,97.0,32.0,32.5,11.15,5.0,4.25,2048.0,1451.0,5.0,185.75,1015.0,500.0,8192.0,8192.0,2000.0,4096.0,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,30720.0,30720.0,2019-02-15,Far Cry: New Dawn,2,5,0.15281076801266824,0.14222222222222222,0.2726269315673289,0.29890453834115804,0.24528301886792453,0.7130570758405004,0.38571428571428573,7,0.2751765711858239
40.0,48.0,36.0,24.0,18.0,11.5,5.0,3.85,1024.0,1050.0,5.0,96.0,,450.0,4096.0,8192.0,,,Windows 7 64-bit,Windows 7 64-bit,11.0,11.0,20480.0,20480.0,2016-03-01,Far Cry: Primal,2,5,0.056215360253365,0.07777777777777778,0.14054451802796172,0.1486697965571205,0.16981132075471697,0.5040396142819912,,6,0.14088445711101966
41.5,16.0,6.5,8.0,3.0,10.6,4.55,3.75,768.0,450.0,3.0,7.2,,150.0,2048.0,4096.0,,,Windows XP 32-bit,Windows 7 32-bit,,,,,2014-04-25,FarSky,2,5,0.009501187648456057,0.011111111111111112,0.00986019131714496,0.048513302034428794,0.018867924528301886,0.19129528277299973,,6,0.023811403385836753
40.0,56.0,47.5,32.0,27.5,11.0,5.0,4.1,1024.0,1025.5,5.0,131.25,,475.0,4096.0,8192.0,1024.0,2048.0,Windows 7 64-bit,Windows 8 64-bit,11.0,11.0,15360.0,15360.0,2016-09-02,Farm Expert 2017,2,5,0.07442596991290577,0.12,0.19242089771891097,0.17370892018779344,0.24528301886792453,0.491269220745374,,6,0.18168867484153053
34.0,60.0,50.0,32.0,27.0,11.05,5.0,4.15,1536.0,1100.5,5.0,140.85,,475.0,4096.0,8192.0,2048.0,4096.0,Windows 7 64-bit,Windows 10 64-bit,11.0,11.0,6144.0,6144.0,2018-04-06,Farm Manager 2018,2,5,0.07838479809976247,0.11777777777777777,0.20654893303899927,0.18622848200312989,0.24528301886792453,0.530362262183998,,6,0.1894235883170232
